model,kind,base_channels,parameters,corruption,mean_effective_sigma,rmse_to_clean_teacher,binary_accuracy_to_clean_teacher,binary_balanced_accuracy_to_clean_teacher,binary_agreement_with_own_clean_output,mae_from_own_clean_output
large_s1,unet,32,3043969,corr_awgn_25,23.65495491027832,0.5426418462616381,0.5900501505533854,0.5029299841567234,0.5860696411132813,0.3847416241963704
large_s1,unet,32,3043969,corr_awgn_50,44.56797409057617,0.5744634982992599,0.587637939453125,0.5,0.583629150390625,0.41360053420066833
large_s1,unet,32,3043969,poisson_peak_30,28.075403849283855,0.1943754158083324,0.8741114298502605,0.8703460416917103,0.9345750935872396,0.05520981426040331
large_s1,unet,32,3043969,poisson_peak_10,46.30804951985677,0.2210583583746949,0.8471915690104167,0.8460131079102668,0.9014408365885417,0.08240186919768651
large_s1,unet,32,3043969,speckle_std_0.1,11.499993960062662,0.16679907681751532,0.9007102457682291,0.8938861847560153,0.9642547607421875,0.0337559940914313
large_s1,unet,32,3043969,speckle_std_0.25,27.55811373392741,0.1905889434556694,0.8790987141927084,0.875131940952625,0.9397784423828125,0.05175413563847542
large_s1,unet,32,3043969,saltpepper_prob_0.01,14.510390281677246,0.16542163809620744,0.9051644897460938,0.8975585225004787,0.9654086303710937,0.040464695543050766
large_s1,unet,32,3043969,saltpepper_prob_0.05,32.52815373738607,0.19999368309870283,0.8698409016927083,0.8565471165524632,0.9217529296875,0.06706455846627553
large_s1,unet,32,3043969,sinusoid_amp_15,10.434033393859863,0.29539198370176034,0.8233731079101563,0.797006495963019,0.8613943481445312,0.12311378121376038
large_s1,unet,32,3043969,sinusoid_amp_30,20.551355997721355,0.3781569549235197,0.7633295694986979,0.7323579078748891,0.7918254597981771,0.19503974417845407
large_s2,unet,32,3043969,clean,0.0,0.11021421527305111,0.9458938598632812,0.9445236886847002,1.0,0.0
large_s2,unet,32,3043969,awgn_15,14.555205980936686,0.16318495615991047,0.8984187825520833,0.8885250507003828,0.9324099731445313,0.05125014608105024
large_s2,unet,32,3043969,awgn_50,44.777400970458984,0.2267538453793171,0.8416413370768229,0.8433244522610264,0.8705131022135416,0.09565798689921697
large_s2,unet,32,3043969,awgn_75,62.56975428263346,0.25385713306304497,0.8138058471679688,0.8177053629506187,0.8375764973958333,0.12540731579065323
large_s2,unet,32,3043969,awgn_100,76.81286112467448,0.27940267393506596,0.7849613444010417,0.7924356007341067,0.806124776204427,0.1542725662390391
large_s2,unet,32,3043969,awgn_125,87.89681752522786,0.304524614220836,0.752838134765625,0.7629536474502672,0.7718045043945313,0.1853641221920649
large_s2,unet,32,3043969,awgn_150,96.28637186686198,0.32879332969697306,0.7187819417317708,0.7353911882487079,0.7328573608398438,0.21564407646656036
large_s2,unet,32,3043969,corr_awgn_25,23.65495491027832,0.5594563178069045,0.5877694702148437,0.5001601467817943,0.5858666992187501,0.4066011309623718
large_s2,unet,32,3043969,corr_awgn_50,44.56797409057617,0.5795710738126904,0.5876387532552083,0.5000009867567379,0.5857323201497396,0.42440489927927655
large_s2,unet,32,3043969,poisson_peak_30,28.075403849283855,0.1939107741765389,0.876854248046875,0.8722985867965227,0.9099681599934897,0.06960282723108928
large_s2,unet,32,3043969,poisson_peak_10,46.30804951985677,0.22489277052650936,0.8463385009765625,0.8452165521720456,0.876165262858073,0.09319539864857991
large_s2,unet,32,3043969,speckle_std_0.1,11.499993960062662,0.14223607233547428,0.923844706217448,0.9166665469389369,0.958585205078125,0.037246579925219216
large_s2,unet,32,3043969,speckle_std_0.25,27.55811373392741,0.1873029590205113,0.8822340901692708,0.8787435360932263,0.9153772989908854,0.0647670899828275
large_s2,unet,32,3043969,saltpepper_prob_0.01,14.510390281677246,0.16129069072552327,0.9216560872395834,0.9107026243636256,0.949743143717448,0.06474938243627548
large_s2,unet,32,3043969,saltpepper_prob_0.05,32.52815373738607,0.1986474570125997,0.8698108927408854,0.8496778654228327,0.8895599365234376,0.09313071022431056
large_s2,unet,32,3043969,sinusoid_amp_15,10.434033393859863,0.3760726927834128,0.75709228515625,0.7108600375983161,0.7699219767252604,0.2069657544294993
large_s2,unet,32,3043969,sinusoid_amp_30,20.551355997721355,0.4458260268036825,0.7151079305013021,0.6679265064312647,0.7240873209635416,0.27307310700416565
large_s3,unet,32,3043969,clean,0.0,0.13071038765991996,0.9241204833984376,0.928595851702892,1.0,0.0
